set	map	mkr	phys	gen
JIGA_femF1	Mme_chr15	mkr1329	16477612	101.55
JIGA_femF1	Mme_chr15	mkr1330	16478775	101.55
JIGA_femF1	Mme_chr15	mkr1331	16481126	101.55
JIGA_femF1	Mme_chr15	mkr1332	16517299	103.02
JIGA_femF1	Mme_chr15	mkr1333	16531383	103.02
JIGA_femF1	Mme_chr15	mkr1334	16566283	103.75
JIGA_femF1	Mme_chr15	mkr1335	16632970	106.73
JIGA_femF1	Mme_chr15	mkr1336	16634007	106.73
JIGA_femF1	Mme_chr15	mkr1337	16652628	106.73
JIGA_femF1	Mme_chr15	mkr1338	16681042	107.46
JIGA_femF1	Mme_chr15	mkr1339	16701061	107.46
JIGA_femF1	Mme_chr15	mkr1340	16732761	107.46
JIGA_femF1	Mme_chr15	mkr1341	16752435	107.46
JIGA_femF1	Mme_chr15	mkr1342	16756113	107.46
JIGA_femF1	Mme_chr15	mkr1343	16865470	110.45
JIGA_femF1	Mme_chr15	mkr1344	16880543	111.92
JIGA_femF1	Mme_chr15	mkr1345	16915156	113.39
JIGA_femF1	Mme_chr15	mkr1346	16925486	111.92
JIGA_femF1	Mme_chr15	mkr1347	16955629	111.92
JIGA_femF1	Mme_chr15	mkr1348	17000609	113.39
JIGA_femF1	Mme_chr15	mkr1349	17033301	114.12
JIGA_femF1	Mme_chr15	mkr1350	17044730	114.12
JIGA_femF1	Mme_chr15	mkr1351	17081751	114.12
JIGA_femF1	Mme_chr15	mkr1352	17123860	114.12
JIGA_femF1	Mme_chr15	mkr1353	17147744	114.12
JIGA_femF1	Mme_chr15	mkr1354	17154438	114.12
JIGA_femF1	Mme_chr15	mkr1355	17229219	114.12
JIGA_femF1	Mme_chr15	mkr1356	17383460	116.32
JIGA_femF1	Mme_chr15	mkr1357	17444714	116.32
JIGA_femF1	Mme_chr15	mkr1358	17477519	116.32
JIGA_femF1	Mme_chr15	mkr1359	17530407	116.32
JIGA_femF1	Mme_chr15	mkr1360	17629821	116.32
JIGA_femF1	Mme_chr15	mkr1361	17705253	117.05
JIGA_femF1	Mme_chr15	mkr1362	17719563	117.05
JIGA_femF1	Mme_chr15	mkr1363	17758152	117.05
JIGA_femF1	Mme_chr15	mkr1364	17764725	117.05
JIGA_femF1	Mme_chr15	mkr1365	17800686	117.78
JIGA_femF1	Mme_chr15	mkr1366	17802497	117.78
JIGA_femF1	Mme_chr15	mkr1367	17828395	117.78
JIGA_femF1	Mme_chr15	mkr1368	17869805	118.51
JIGA_femF1	Mme_chr15	mkr1369	18113532	118.51
JIGA_femF1	Mme_chr15	mkr1370	18160758	118.51
JIGA_femF1	Mme_chr15	mkr1371	18171111	118.51
JIGA_femF1	Mme_chr15	mkr1372	18283047	118.51
JIGA_femF1	Mme_chr15	mkr1373	18304173	118.51
JIGA_femF1	Mme_chr15	mkr1374	18314729	118.51
JIGA_femF1	Mme_chr15	mkr1375	18330815	118.51
JIGA_femF1	Mme_chr15	mkr1376	18364954	118.51
JIGA_femF1	Mme_chr15	mkr1377	18541979	118.51
JIGA_femF1	Mme_chr15	mkr1378	18780323	118.51
JIGA_femF1	Mme_chr15	mkr1379	18964050	118.51
JIGA_femF1	Mme_chr15	mkr1380	19439837	115.59
JIGA_femF1	Mme_chr15	mkr1381	19440289	115.59
JIGA_femF1	Mme_chr15	mkr1382	19446685	115.59
JIGA_femF1	Mme_chr15	mkr1383	19448151	115.59
JIGA_femF1	Mme_chr15	mkr1384	19505904	118.51
JIGA_femF1	Mme_chr15	mkr1385	19564077	118.51
JIGA_femF1	Mme_chr15	mkr1386	19589528	118.51
JIGA_femF1	Mme_chr15	mkr1387	20045562	128.95
JIGA_femF1	Mme_chr15	mkr1388	20237732	134.3
JIGA_femF1	Mme_chr15	mkr1389	20275016	135.77
JIGA_femF1	Mme_chr15	mkr1390	20590861	140.99
JIGA_femF1	Mme_chr15	mkr1391	20631987	140.26
JIGA_femF1	Mme_chr15	mkr1392	20828888	139.53
JIGA_femF1	Mme_chr15	mkr1393	21088122	140.99
JIGA_femF1	Mme_chr15	mkr1394	21376548	141.72
JIGA_femF1	Mme_chr15	mkr1395	21398429	141.72
JIGA_femF1	Mme_chr15	mkr1396	21399868	141.72
JIGA_femF1	Mme_chr15	mkr1397	21402852	141.72
JIGA_femF1	Mme_chr15	mkr1398	21406927	141.72
JIGA_femF1	Mme_chr15	mkr1399	21408157	141.72
JIGA_femF1	Mme_chr17	mkr1400	983	0
JIGA_femF1	Mme_chr17	mkr1401	4236	0
JIGA_femF1	Mme_chr17	mkr1402	4794	0.73
JIGA_femF1	Mme_chr17	mkr1403	28207	0.73
JIGA_femF1	Mme_chr17	mkr1404	86933	2.2
JIGA_femF1	Mme_chr17	mkr1405	120893	2.93
JIGA_femF1	Mme_chr17	mkr1406	132480	3.66
JIGA_femF1	Mme_chr17	mkr1407	136537	4.39
JIGA_femF1	Mme_chr17	mkr1408	149644	4.39
JIGA_femF1	Mme_chr17	mkr1409	373419	6.61
JIGA_femF1	Mme_chr17	mkr1410	753060	9.6
JIGA_femF1	Mme_chr17	mkr1411	866439	11.07
JIGA_femF1	Mme_chr17	mkr1412	1076931	13.29
JIGA_femF1	Mme_chr17	mkr1413	1257715	15.51
JIGA_femF1	Mme_chr17	mkr1414	1300284	15.51
JIGA_femF1	Mme_chr17	mkr1415	1343424	26.52
JIGA_femF1	Mme_chr17	mkr1416	1551161	15.51
JIGA_femF1	Mme_chr17	mkr1417	1558202	15.51
JIGA_femF1	Mme_chr17	mkr1418	1583978	16.24
JIGA_femF1	Mme_chr17	mkr1419	1617012	16.97
JIGA_femF1	Mme_chr17	mkr1420	1634154	16.97
JIGA_femF1	Mme_chr17	mkr1421	1662885	17.7
JIGA_femF1	Mme_chr17	mkr1422	1793321	18.43
JIGA_femF1	Mme_chr17	mkr1423	1808517	18.43
JIGA_femF1	Mme_chr17	mkr1424	1840178	18.43
JIGA_femF1	Mme_chr17	mkr1425	1893123	18.43
JIGA_femF1	Mme_chr17	mkr1426	1903004	18.43
JIGA_femF1	Mme_chr17	mkr1427	2021975	18.43
JIGA_femF1	Mme_chr17	mkr1428	2040574	18.43
JIGA_femF1	Mme_chr17	mkr1429	2067631	18.43
JIGA_femF1	Mme_chr17	mkr1430	2118957	18.43
JIGA_femF1	Mme_chr17	mkr1431	2119378	18.43
JIGA_femF1	Mme_chr17	mkr1432	2149108	18.43
JIGA_femF1	Mme_chr17	mkr1433	2165646	18.43
JIGA_femF1	Mme_chr17	mkr1434	2270596	18.43
JIGA_femF1	Mme_chr17	mkr1435	2358032	20.65
JIGA_femF1	Mme_chr17	mkr1436	2373030	20.65
JIGA_femF1	Mme_chr17	mkr1437	2412798	20.65
JIGA_femF1	Mme_chr17	mkr1438	2472228	22.13
JIGA_femF1	Mme_chr17	mkr1439	2503476	22.86
JIGA_femF1	Mme_chr17	mkr1440	2542345	24.33
JIGA_femF1	Mme_chr17	mkr1441	2565109	25.06
JIGA_femF1	Mme_chr17	mkr1442	2577886	25.06
JIGA_femF1	Mme_chr17	mkr1443	2621739	25.06
JIGA_femF1	Mme_chr17	mkr1444	2625964	25.06
JIGA_femF1	Mme_chr17	mkr1445	2628117	25.06
JIGA_femF1	Mme_chr17	mkr1446	2656497	25.06
JIGA_femF1	Mme_chr17	mkr1447	2726743	25.79
JIGA_femF1	Mme_chr17	mkr1448	2746527	25.79
JIGA_femF1	Mme_chr17	mkr1449	2774858	25.79
JIGA_femF1	Mme_chr17	mkr1450	2791778	25.79
JIGA_femF1	Mme_chr17	mkr1451	2836840	25.79
JIGA_femF1	Mme_chr17	mkr1452	2893287	26.52
JIGA_femF1	Mme_chr17	mkr1453	2958032	26.52
JIGA_femF1	Mme_chr17	mkr1454	3056121	26.52
JIGA_femF1	Mme_chr17	mkr1455	3166240	26.52
JIGA_femF1	Mme_chr17	mkr1456	3171955	26.52
JIGA_femF1	Mme_chr17	mkr1457	3212825	27.99
JIGA_femF1	Mme_chr17	mkr1458	3215668	27.99
JIGA_femF1	Mme_chr17	mkr1459	3221604	27.99
JIGA_femF1	Mme_chr17	mkr1460	3231110	27.99
JIGA_femF1	Mme_chr17	mkr1461	3270309	27.99
JIGA_femF1	Mme_chr17	mkr1462	3306530	28.72
JIGA_femF1	Mme_chr17	mkr1463	3324241	28.72
JIGA_femF1	Mme_chr17	mkr1464	3349706	28.72
JIGA_femF1	Mme_chr17	mkr1465	3351083	28.72
JIGA_femF1	Mme_chr17	mkr1466	3358844	28.72
JIGA_femF1	Mme_chr17	mkr1467	3367720	28.72
JIGA_femF1	Mme_chr17	mkr1468	3390104	29.45
JIGA_femF1	Mme_chr17	mkr1469	3407365	29.45
JIGA_femF1	Mme_chr17	mkr1470	3428793	29.45
JIGA_femF1	Mme_chr17	mkr1471	3428864	29.45
JIGA_femF1	Mme_chr17	mkr1472	3437627	29.45
JIGA_femF1	Mme_chr17	mkr1473	3442886	29.45
JIGA_femF1	Mme_chr17	mkr1474	3447438	29.45
JIGA_femF1	Mme_chr17	mkr1475	3537094	30.18
JIGA_femF1	Mme_chr17	mkr1476	3568264	30.91
JIGA_femF1	Mme_chr17	mkr1477	3569175	30.91
JIGA_femF1	Mme_chr17	mkr1478	3581344	30.91
JIGA_femF1	Mme_chr17	mkr1479	3604292	31.64
JIGA_femF1	Mme_chr17	mkr1480	3620369	31.64
JIGA_femF1	Mme_chr17	mkr1481	3675056	32.37
JIGA_femF1	Mme_chr17	mkr1482	3726327	32.37
JIGA_femF1	Mme_chr17	mkr1483	3730768	32.37
JIGA_femF1	Mme_chr17	mkr1484	3803206	33.1
JIGA_femF1	Mme_chr17	mkr1485	3817566	33.1
JIGA_femF1	Mme_chr17	mkr1486	3818691	33.1
JIGA_femF1	Mme_chr17	mkr1487	3828767	33.1
JIGA_femF1	Mme_chr17	mkr1488	3885521	33.1
JIGA_femF1	Mme_chr17	mkr1489	3897856	33.1
JIGA_femF1	Mme_chr17	mkr1490	3901818	33.1
JIGA_femF1	Mme_chr17	mkr1491	4102033	35.32
JIGA_femF1	Mme_chr17	mkr1492	4130960	35.32
JIGA_femF1	Mme_chr17	mkr1493	4200486	35.32
JIGA_femF1	Mme_chr17	mkr1494	4203712	35.32
JIGA_femF1	Mme_chr17	mkr1495	4208485	35.32
JIGA_femF1	Mme_chr17	mkr1496	4275347	35.32
JIGA_femF1	Mme_chr17	mkr1497	4306494	36.05
JIGA_femF1	Mme_chr17	mkr1498	4388537	36.78
JIGA_femF1	Mme_chr17	mkr1499	4391545	36.78
JIGA_femF1	Mme_chr17	mkr1500	4402187	36.78
JIGA_femF1	Mme_chr17	mkr1501	4404499	36.78
JIGA_femF1	Mme_chr17	mkr1502	4424353	36.78
JIGA_femF1	Mme_chr17	mkr1503	4451170	36.78
JIGA_femF1	Mme_chr17	mkr1504	4452474	36.78
JIGA_femF1	Mme_chr17	mkr1505	4464829	36.78
JIGA_femF1	Mme_chr17	mkr1506	4475155	36.05
JIGA_femF1	Mme_chr17	mkr1507	4527708	38.25
JIGA_femF1	Mme_chr17	mkr1508	4529369	38.25
JIGA_femF1	Mme_chr17	mkr1509	4606125	38.98
JIGA_femF1	Mme_chr17	mkr1510	4657781	41.2
JIGA_femF1	Mme_chr17	mkr1511	4700181	41.93
JIGA_femF1	Mme_chr17	mkr1512	4708237	41.93
JIGA_femF1	Mme_chr17	mkr1513	4718289	41.93
JIGA_femF1	Mme_chr17	mkr1514	4808408	41.93
JIGA_femF1	Mme_chr17	mkr1515	4818090	41.93
JIGA_femF1	Mme_chr17	mkr1516	4818127	41.93
JIGA_femF1	Mme_chr17	mkr1517	4823939	41.93
JIGA_femF1	Mme_chr17	mkr1518	4853230	42.66
JIGA_femF1	Mme_chr17	mkr1519	4883144	43.39
JIGA_femF1	Mme_chr17	mkr1520	4895195	43.39
JIGA_femF1	Mme_chr17	mkr1521	4908268	43.39
JIGA_femF1	Mme_chr17	mkr1522	4940676	43.39
JIGA_femF1	Mme_chr17	mkr1523	5032244	44.86
JIGA_femF1	Mme_chr17	mkr1524	5035897	44.86
JIGA_femF1	Mme_chr17	mkr1525	5068757	45.59
JIGA_femF1	Mme_chr17	mkr1526	5149959	46.32
JIGA_femF1	Mme_chr17	mkr1527	5151777	46.32
JIGA_femF1	Mme_chr17	mkr1528	5201801	46.32
JIGA_femF1	Mme_chr17	mkr1529	5224670	46.32
JIGA_femF1	Mme_chr17	mkr1530	5262598	47.05
JIGA_femF1	Mme_chr17	mkr1531	5436516	49.28
JIGA_femF1	Mme_chr17	mkr1532	5454780	49.28
JIGA_femF1	Mme_chr17	mkr1533	5509175	50
JIGA_femF1	Mme_chr17	mkr1534	5524257	50
JIGA_femF1	Mme_chr17	mkr1535	5580079	50.73
JIGA_femF1	Mme_chr17	mkr1536	5606325	51.46
JIGA_femF1	Mme_chr17	mkr1537	5678742	52.19
JIGA_femF1	Mme_chr17	mkr1538	5817297	52.92
JIGA_femF1	Mme_chr17	mkr1539	5999014	53.65
JIGA_femF1	Mme_chr17	mkr1540	6010310	53.65
JIGA_femF1	Mme_chr17	mkr1541	6030195	54.38
JIGA_femF1	Mme_chr17	mkr1542	6059410	54.38
JIGA_femF1	Mme_chr17	mkr1543	6064158	54.38
JIGA_femF1	Mme_chr17	mkr1544	6133300	55.11
JIGA_femF1	Mme_chr17	mkr1545	6149951	55.11
JIGA_femF1	Mme_chr17	mkr1546	6171731	55.11
JIGA_femF1	Mme_chr17	mkr1547	6188026	55.84
JIGA_femF1	Mme_chr17	mkr1548	6220712	55.84
JIGA_femF1	Mme_chr17	mkr1549	6223994	55.84
JIGA_femF1	Mme_chr17	mkr1550	6274541	55.11
JIGA_femF1	Mme_chr17	mkr1551	6275004	56.57
JIGA_femF1	Mme_chr17	mkr1552	6303491	55.84
JIGA_femF1	Mme_chr17	mkr1553	6371575	55.84
JIGA_femF1	Mme_chr17	mkr1554	6384231	56.57
JIGA_femF1	Mme_chr17	mkr1555	6515651	56.57
JIGA_femF1	Mme_chr17	mkr1556	6708378	56.57
JIGA_femF1	Mme_chr17	mkr1557	6802968	55.84
JIGA_femF1	Mme_chr17	mkr1558	6864876	56.57
JIGA_femF1	Mme_chr17	mkr1559	6898038	56.57
JIGA_femF1	Mme_chr17	mkr1560	6900005	56.57
JIGA_femF1	Mme_chr17	mkr1561	7110699	56.57
JIGA_femF1	Mme_chr17	mkr1562	7171820	57.3
JIGA_femF1	Mme_chr17	mkr1563	7184331	57.3
JIGA_femF1	Mme_chr17	mkr1564	7199228	57.3
JIGA_femF1	Mme_chr17	mkr1565	7219839	57.3
JIGA_femF1	Mme_chr17	mkr1566	7266672	57.3
JIGA_femF1	Mme_chr17	mkr1567	7281421	57.3
JIGA_femF1	Mme_chr17	mkr1568	7315959	57.3
JIGA_femF1	Mme_chr17	mkr1569	7467480	58.78
JIGA_femF1	Mme_chr17	mkr1570	7538953	58.78
JIGA_femF1	Mme_chr17	mkr1571	7660678	61.69
JIGA_femF1	Mme_chr17	mkr1572	7661649	59.5
JIGA_femF1	Mme_chr17	mkr1573	7662202	59.5
JIGA_femF1	Mme_chr17	mkr1574	7678251	59.5
JIGA_femF1	Mme_chr17	mkr1575	7683491	59.5
JIGA_femF1	Mme_chr17	mkr1576	7689335	59.5
JIGA_femF1	Mme_chr17	mkr1577	7712827	60.23
JIGA_femF1	Mme_chr17	mkr1578	7725864	60.23
JIGA_femF1	Mme_chr17	mkr1579	7779699	60.23
JIGA_femF1	Mme_chr17	mkr1580	7801732	60.23
JIGA_femF1	Mme_chr17	mkr1581	7817402	58.78
JIGA_femF1	Mme_chr17	mkr1582	7840477	60.23
JIGA_femF1	Mme_chr17	mkr1583	7847438	60.23
JIGA_femF1	Mme_chr17	mkr1584	7877500	60.23
JIGA_femF1	Mme_chr17	mkr1585	7877984	60.96
JIGA_femF1	Mme_chr17	mkr1586	7880967	60.23
JIGA_femF1	Mme_chr17	mkr1587	7898425	60.23
JIGA_femF1	Mme_chr17	mkr1588	7970356	60.23
JIGA_femF1	Mme_chr17	mkr1589	8020192	60.96
JIGA_femF1	Mme_chr17	mkr1590	8105957	63.17
JIGA_femF1	Mme_chr17	mkr1591	8150588	63.17
JIGA_femF1	Mme_chr17	mkr1592	8214813	63.17
JIGA_femF1	Mme_chr17	mkr1593	8303244	63.17
JIGA_femF1	Mme_chr17	mkr1594	8348850	63.17
JIGA_femF1	Mme_chr17	mkr1595	8455885	63.17
JIGA_femF1	Mme_chr17	mkr1596	8492783	63.17
JIGA_femF1	Mme_chr17	mkr1597	8555388	63.17
JIGA_femF1	Mme_chr17	mkr1598	8566569	63.17
JIGA_femF1	Mme_chr17	mkr1599	8611714	63.17
JIGA_femF1	Mme_chr17	mkr1600	8647548	63.17
JIGA_femF1	Mme_chr17	mkr1601	8670870	64.63
JIGA_femF1	Mme_chr17	mkr1602	8699596	63.17
JIGA_femF1	Mme_chr17	mkr1603	8723006	63.9
JIGA_femF1	Mme_chr17	mkr1604	8780165	64.63
JIGA_femF1	Mme_chr17	mkr1605	8871171	65.36
JIGA_femF1	Mme_chr17	mkr1606	8957805	65.36
JIGA_femF1	Mme_chr17	mkr1607	8972266	65.36
JIGA_femF1	Mme_chr17	mkr1608	9238979	66.09
JIGA_femF1	Mme_chr17	mkr1609	9284087	66.09
JIGA_femF1	Mme_chr17	mkr1610	9309580	66.09
JIGA_femF1	Mme_chr17	mkr1611	9326024	66.09
JIGA_femF1	Mme_chr17	mkr1612	9327905	66.09
JIGA_femF1	Mme_chr17	mkr1613	9330794	65.36
JIGA_femF1	Mme_chr17	mkr1614	9333346	66.09
JIGA_femF1	Mme_chr17	mkr1615	9543908	67.56
JIGA_femF1	Mme_chr17	mkr1616	9553642	67.56
JIGA_femF1	Mme_chr17	mkr1617	9555905	67.56
JIGA_femF1	Mme_chr17	mkr1618	9557791	67.56
JIGA_femF1	Mme_chr17	mkr1619	9680301	67.56
JIGA_femF1	Mme_chr17	mkr1620	9689299	67.56
JIGA_femF1	Mme_chr17	mkr1621	9750693	67.56
JIGA_femF1	Mme_chr17	mkr1622	9793243	67.56
JIGA_femF1	Mme_chr17	mkr1623	9885011	67.56
JIGA_femF1	Mme_chr17	mkr1624	9891288	68.29
JIGA_femF1	Mme_chr17	mkr1625	9982652	68.29
JIGA_femF1	Mme_chr17	mkr1626	10184148	67.56
JIGA_femF1	Mme_chr17	mkr1627	10217548	68.29
JIGA_femF1	Mme_chr17	mkr1628	10231667	68.29
JIGA_femF1	Mme_chr17	mkr1629	10388550	68.29
JIGA_femF1	Mme_chr17	mkr1630	10431094	68.29
JIGA_femF1	Mme_chr17	mkr1631	10454595	68.29
JIGA_femF1	Mme_chr17	mkr1632	10473458	68.29
JIGA_femF1	Mme_chr17	mkr1633	10492374	68.29
JIGA_femF1	Mme_chr17	mkr1634	10530924	68.29
JIGA_femF1	Mme_chr17	mkr1635	10601970	68.29
JIGA_femF1	Mme_chr17	mkr1636	10603624	68.29
JIGA_femF1	Mme_chr17	mkr1637	10603775	68.29
JIGA_femF1	Mme_chr17	mkr1638	10619240	68.29
JIGA_femF1	Mme_chr17	mkr1639	10670526	68.29
JIGA_femF1	Mme_chr17	mkr1640	10685567	67.56
JIGA_femF1	Mme_chr17	mkr1641	10686749	68.29
JIGA_femF1	Mme_chr17	mkr1642	10712819	68.29
JIGA_femF1	Mme_chr17	mkr1643	10752708	68.29
JIGA_femF1	Mme_chr17	mkr1644	10852768	68.29
JIGA_femF1	Mme_chr17	mkr1645	10861358	68.29
JIGA_femF1	Mme_chr17	mkr1646	10987329	68.29
JIGA_femF1	Mme_chr17	mkr1647	10996270	68.29
JIGA_femF1	Mme_chr17	mkr1648	11050948	68.29
JIGA_femF1	Mme_chr17	mkr1649	11133645	68.29
JIGA_femF1	Mme_chr17	mkr1650	11134074	68.29
JIGA_femF1	Mme_chr17	mkr1651	11248593	67.56
JIGA_femF1	Mme_chr17	mkr1652	11333222	68.29
JIGA_femF1	Mme_chr17	mkr1653	11336491	68.29
JIGA_femF1	Mme_chr17	mkr1654	11340066	68.29
JIGA_femF1	Mme_chr17	mkr1655	11726889	68.29
JIGA_femF1	Mme_chr17	mkr1656	11987408	68.29
JIGA_femF1	Mme_chr17	mkr1657	12093757	68.29
JIGA_femF1	Mme_chr17	mkr1658	13014385	68.29
JIGA_femF1	Mme_chr17	mkr1659	13014444	68.29
JIGA_femF1	Mme_chr17	mkr1660	13020253	68.29
JIGA_femF1	Mme_chr17	mkr1661	13079558	68.29
JIGA_femF1	Mme_chr17	mkr1662	13205333	68.29
JIGA_femF1	Mme_chr17	mkr1663	13245449	68.29
JIGA_femF1	Mme_chr17	mkr1664	13344168	68.29
JIGA_femF1	Mme_chr17	mkr1665	13556423	69.02
JIGA_femF1	Mme_chr17	mkr1666	13581698	69.02
JIGA_femF1	Mme_chr17	mkr1667	13710540	69.02
JIGA_femF1	Mme_chr17	mkr1668	13823970	69.75
JIGA_femF1	Mme_chr17	mkr1669	13876577	69.75
JIGA_femF1	Mme_chr17	mkr1670	13925438	69.75
JIGA_femF1	Mme_chr17	mkr1671	13932080	69.75
JIGA_femF1	Mme_chr17	mkr1672	13952151	69.02
JIGA_femF1	Mme_chr17	mkr1673	13952521	69.75
JIGA_femF1	Mme_chr17	mkr1674	14076033	71.21
JIGA_femF1	Mme_chr17	mkr1675	14098750	70.48
JIGA_femF1	Mme_chr17	mkr1676	14143519	71.21
JIGA_femF1	Mme_chr17	mkr1677	14420511	72.68
JIGA_femF1	Mme_chr17	mkr1678	14467688	72.68
JIGA_femF1	Mme_chr17	mkr1679	14553851	72.68
JIGA_femF1	Mme_chr17	mkr1680	14559426	72.68
JIGA_femF1	Mme_chr17	mkr1681	14570641	72.68
JIGA_femF1	Mme_chr17	mkr1682	14581338	72.68
JIGA_femF1	Mme_chr17	mkr1683	14625681	73.41
JIGA_femF1	Mme_chr17	mkr1684	14664322	73.41
JIGA_femF1	Mme_chr17	mkr1685	14730418	74.14
JIGA_femF1	Mme_chr17	mkr1686	14764748	74.14
JIGA_femF1	Mme_chr17	mkr1687	14764819	74.14
JIGA_femF1	Mme_chr17	mkr1688	14810974	74.14
JIGA_femF1	Mme_chr17	mkr1689	14866837	77.09
JIGA_femF1	Mme_chr17	mkr1690	14894245	77.09
JIGA_femF1	Mme_chr17	mkr1691	15014973	80.8
JIGA_femF1	Mme_chr17	mkr1692	15024010	80.8
JIGA_femF1	Mme_chr17	mkr1693	15031602	80.07
JIGA_femF1	Mme_chr17	mkr1694	15099808	81.53
JIGA_femF1	Mme_chr17	mkr1695	15183641	83.01
JIGA_femF1	Mme_chr17	mkr1696	15183694	83.01
JIGA_femF1	Mme_chr17	mkr1697	15286767	83.01
JIGA_femF1	Mme_chr17	mkr1698	15335933	84.48
JIGA_femF1	Mme_chr17	mkr1699	15337594	84.48
JIGA_femF1	Mme_chr17	mkr1700	15362001	85.95
JIGA_femF1	Mme_chr17	mkr1701	15501023	87.42
JIGA_femF1	Mme_chr17	mkr1702	15678916	89.64
JIGA_femF1	Mme_chr17	mkr1703	15684814	89.64
JIGA_femF1	Mme_chr17	mkr1704	15692320	89.64
JIGA_femF1	Mme_chr17	mkr1705	15692410	89.64
JIGA_femF1	Mme_chr17	mkr1706	15731419	90.37
JIGA_femF1	Mme_chr17	mkr1707	15752089	91.1
JIGA_femF1	Mme_chr17	mkr1708	15819014	92.57
JIGA_femF1	Mme_chr17	mkr1709	15824381	92.57
JIGA_femF1	Mme_chr17	mkr1710	15855199	92.57
JIGA_femF1	Mme_chr17	mkr1711	15949462	94.04
JIGA_femF1	Mme_chr17	mkr1712	16050501	98.59
JIGA_femF1	Mme_chr17	mkr1713	16061467	98.59
JIGA_femF1	Mme_chr17	mkr1714	16086099	99.32
JIGA_femF1	Mme_chr17	mkr1715	16129714	99.32
JIGA_femF1	Mme_chr17	mkr1716	16154115	99.32
JIGA_femF1	Mme_chr17	mkr1717	16170584	99.32
JIGA_femF1	Mme_chr17	mkr1718	16172063	99.32
JIGA_femF1	Mme_chr17	mkr1719	16318359	101.54
JIGA_femF1	Mme_chr17	mkr1720	16337662	105.26
JIGA_femF1	Mme_chr17	mkr1721	16359525	104.53
JIGA_femF1	Mme_chr17	mkr1722	16420844	105.26
JIGA_femF1	Mme_chr17	mkr1723	16430680	105.26
JIGA_femF1	Mme_chr17	mkr1724	16455432	105.99
JIGA_femF1	Mme_chr17	mkr1725	16470743	107.45
JIGA_femF1	Mme_chr17	mkr1726	16496099	106.72
JIGA_femF1	Mme_chr17	mkr1727	16545979	108.18
JIGA_femF1	Mme_chr17	mkr1728	16588657	108.91
JIGA_femF1	Mme_chr17	mkr1729	16602300	108.91
JIGA_femF1	Mme_chr17	mkr1730	16649039	107.45
JIGA_femF1	Mme_chr17	mkr1731	16684959	109.64
JIGA_femF1	Mme_chr17	mkr1732	16694389	109.64
JIGA_femF1	Mme_chr17	mkr1733	16835111	112.62
JIGA_femF1	Mme_chr17	mkr1734	16876312	114.85
JIGA_femF1	Mme_chr17	mkr1735	16913805	115.58
JIGA_femF1	Mme_chr17	mkr1736	16940536	115.58
JIGA_femF1	Mme_chr17	mkr1737	16955751	117.05
JIGA_femF1	Mme_chr17	mkr1738	17017467	118.52
JIGA_femF1	Mme_chr17	mkr1739	17021835	118.52
JIGA_femF1	Mme_chr17	mkr1740	17075759	119.25
JIGA_femF1	Mme_chr17	mkr1741	17076205	119.98
JIGA_femF1	Mme_chr17	mkr1742	17086552	119.98
JIGA_femF1	Mme_chr17	mkr1743	17088899	119.98
JIGA_femF1	Mme_chr17	mkr1744	17107425	119.98
JIGA_femF1	Mme_chr17	mkr1745	17136922	119.98
JIGA_femF1	Mme_chr17	mkr1746	17259679	120.71
JIGA_femF1	Mme_chr17	mkr1747	17259750	125.12
JIGA_femF1	Mme_chr17	mkr1748	17271312	120.71
JIGA_femF1	Mme_chr17	mkr1749	17297670	120.71
JIGA_femF1	Mme_chr17	mkr1750	17300220	120.71
JIGA_femF1	Mme_chr17	mkr1751	17311139	120.71
JIGA_femF1	Mme_chr17	mkr1752	17319020	120.71
JIGA_femF1	Mme_chr17	mkr1753	17387392	120.71
JIGA_femF1	Mme_chr17	mkr1754	17435681	120.71
JIGA_femF1	Mme_chr17	mkr1755	17442679	120.71
JIGA_femF1	Mme_chr17	mkr1756	17505059	120.71
JIGA_femF1	Mme_chr17	mkr1757	17671002	121.44
JIGA_femF1	Mme_chr17	mkr1758	17674780	121.44
JIGA_femF1	Mme_chr17	mkr1759	17743032	121.44
JIGA_femF1	Mme_chr17	mkr1760	17798195	122.17
JIGA_femF1	Mme_chr17	mkr1761	17819076	122.9
JIGA_femF1	Mme_chr17	mkr1762	17908615	121.44
JIGA_femF1	Mme_chr17	mkr1763	17968674	122.9
JIGA_femF1	Mme_chr17	mkr1764	17983658	122.9
JIGA_femF1	Mme_chr17	mkr1765	18056917	122.9
JIGA_femF1	Mme_chr17	mkr1766	18178742	122.9
JIGA_femF1	Mme_chr17	mkr1767	18194333	122.9
JIGA_femF1	Mme_chr17	mkr1768	18212125	122.9
JIGA_femF1	Mme_chr17	mkr1769	18223410	122.9
JIGA_femF1	Mme_chr17	mkr1770	18239582	122.9
JIGA_femF1	Mme_chr10	mkr1771	60379	0
JIGA_femF1	Mme_chr10	mkr1772	113959	0
JIGA_femF1	Mme_chr10	mkr1773	119316	0.73
JIGA_femF1	Mme_chr10	mkr1774	127818	0
JIGA_femF1	Mme_chr10	mkr1775	438764	0
JIGA_femF1	Mme_chr10	mkr1776	641827	0
JIGA_femF1	Mme_chr10	mkr1777	953398	0.73
JIGA_femF1	Mme_chr10	mkr1778	954444	0.73
JIGA_femF1	Mme_chr10	mkr1779	983332	0.73
JIGA_femF1	Mme_chr10	mkr1780	1480383	12.97
